country_code,date,likes,place_full_name,place_name,place_type,retweets,text,verified,Sentiment Label,city,state_id,state_name,county_name,lat,lng,round_date
US,2021-05-14 04:42:31,0.0,"Marion, OH",Marion,city,0.0,okaaaayyy well suck my dick and give me mask bc m notttttttt getting that damn vaccine thank you tho this is,0.0,0,Marion,OH,Ohio,Marion,40.5933,-83.1237,2021-05-14 04:00:00
US,2021-05-14 04:42:24,0.0,"Clayton, MO",Clayton,city,0.0,elon amp tesla also did do some really wack stuff with factory work conditions esp in the first 6,0.0,1,Clayton,MO,Missouri,St. Louis,38.6444,-90.3302,2021-05-14 04:00:00
US,2021-05-14 04:41:56,0.0,"Homewood, IL",Homewood,city,0.0,no sorry wrote that badly the percentage of people in the seychelles vaccinated is 43 by the astr,0.0,0,Homewood,IL,Illinois,Cook,41.5591,-87.661,2021-05-14 04:00:00
US,2021-05-14 04:41:37,3.0,"Stamford, TX",Stamford,city,0.0,the rule is now simple don tell me or any citizen what to do won stand for the president of the united s,0.0,1,Stamford,TX,Texas,Jones,33.0156,-99.6716,2021-05-14 04:00:00
US,2021-05-14 04:40:39,1.0,"Austin, TX",Austin,city,0.0,sometimes be feelin sick then think it covid but know im better then that,0.0,1,Austin,TX,Texas,Travis,30.3004,-97.7522,2021-05-14 04:00:00
US,2021-05-14 04:40:29,2.0,"Seattle, WA",Seattle,city,1.0,covid nights,0.0,1,Seattle,WA,Washington,King,47.6211,-122.3244,2021-05-14 04:00:00
US,2021-05-14 04:38:35,5.0,"Los Angeles, CA",Los Angeles,city,0.0,post covid dj set is sounding,0.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 04:00:00
US,2021-05-14 04:38:25,4.0,"Elsmere, DE",Elsmere,city,0.0,been taking colloidal silver to prevent covid 19 it been going great no side effects,0.0,1,Elsmere,DE,Delaware,New Castle,39.7385,-75.5946,2021-05-14 04:00:00
US,2021-05-14 04:38:21,0.0,"Homewood, IL",Homewood,city,0.0,israel is getting towards herd immunity with vaccine created by the germans just saying israel has 56 fully,0.0,1,Homewood,IL,Illinois,Cook,41.5591,-87.661,2021-05-14 04:00:00
US,2021-05-14 04:38:12,0.0,"Oswego, IL",Oswego,city,0.0,not gonna lie m all for the discontinuation of mask wearing when people are fully vaccinated against covid 19 b,0.0,1,Oswego,IL,Illinois,Kendall,41.6834,-88.3372,2021-05-14 04:00:00
US,2021-05-14 04:37:46,167.0,"Alexandria, VA",Alexandria,city,15.0,i am vaccinated everyone important to me is vaccinated don care if someone else doesn want the vaccine beca,1.0,1,Alexandria,VA,Virginia,Alexandria,38.8185,-77.0861,2021-05-14 04:00:00
US,2021-05-14 04:37:05,1.0,"Laguna, CA",Laguna,city,0.0,sorry your side effects were poopy sending you all the good vibes just think your body is just train,0.0,1,,,,,,,2021-05-14 04:00:00
US,2021-05-14 04:36:19,0.0,"Speedway, IN",Speedway,city,0.0,sorry think you misunderstood my question have my vaccine card can take picture of it and,0.0,0,Speedway,IN,Indiana,Marion,39.7937,-86.2479,2021-05-14 04:00:00
US,2021-05-14 04:34:46,0.0,"Fairfield, IA",Fairfield,city,0.0,wishing to start carona virus support group,0.0,1,Fairfield,IA,Iowa,Jefferson,41.0061,-91.9669,2021-05-14 04:00:00
US,2021-05-14 04:34:41,0.0,"Jupiter, FL",Jupiter,city,0.0,worst chills of my life about 15 hours wish d had tylenol severe cold and flu instead of regular,0.0,0,Jupiter,FL,Florida,Palm Beach,26.9199,-80.1128,2021-05-14 04:00:00
US,2021-05-14 04:34:27,0.0,"Central Park, WA",Central Park,city,0.0,no just those idiots who refuse to wear mask for the last year and won get vaccine for stupid ass reasons,0.0,0,Central Park,WA,Washington,Grays Harbor,46.9705,-123.7018,2021-05-14 04:00:00
US,2021-05-14 04:34:17,0.0,"Austin, TX",Austin,city,0.0,dr reddy lab will come out with the pricing and roll out of anti covid drug 2 dg in few days dr sudhir chandna,0.0,0,Austin,TX,Texas,Travis,30.3004,-97.7522,2021-05-14 04:00:00
US,2021-05-14 04:33:42,0.0,"Fontana, CA",Fontana,city,0.0,i miss my child but it better to be safe than sorry we don know with this covid vaccine,0.0,1,Fontana,CA,California,San Bernardino,34.0968,-117.4599,2021-05-14 04:00:00
US,2021-05-14 04:31:56,2.0,"Orlando, FL",Orlando,city,0.0,just scared because my mom is immunocompromised her doctors said not to take the vacc,0.0,0,Orlando,FL,Florida,Orange,28.4772,-81.3369,2021-05-14 04:00:00
US,2021-05-14 04:31:13,0.0,"Chicago, IL",Chicago,city,0.0,it like covid when the goat is on the track the whole game stop,0.0,1,Chicago,IL,Illinois,Cook,41.8373,-87.6862,2021-05-14 04:00:00
US,2021-05-14 04:30:47,3.0,"Des Moines, IA",Des Moines,city,0.0,thank you look at my stitch with covid karen video 50 year old man threw an entire tantrum and,0.0,0,Des Moines,IA,Iowa,Polk,41.5725,-93.6105,2021-05-14 04:00:00
US,2021-05-14 04:29:04,0.0,"Los Angeles, CA",Los Angeles,city,0.0,you will either experience few symptoms or no symptoms at all and by the way everyone immune system is completely,0.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 04:00:00
US,2021-05-14 04:27:58,0.0,"Duluth, GA",Duluth,city,0.0,correction the fda added pfizer use for teens to the emergency order the vaccine is still not agency approved,0.0,0,Duluth,GA,Georgia,Gwinnett,34.0053,-84.1492,2021-05-14 04:00:00
US,2021-05-14 04:27:53,8.0,"Fresno, CA",Fresno,city,0.0,even after my second dose of the vaccine you bet your grandmas ass ll still be wearing my mask,0.0,0,Fresno,CA,California,Fresno,36.7831,-119.7941,2021-05-14 04:00:00
US,2021-05-14 04:27:33,158.0,"Marquette, MI",Marquette,city,21.0,they gave money to politician that badmouthed th,0.0,1,Marquette,MI,Michigan,Marquette,46.544,-87.4082,2021-05-14 04:00:00
US,2021-05-14 04:27:23,0.0,"San Diego, CA",San Diego,city,0.0,i was always told never experienced real san diego since moved during covid but it getting back it a fuc,0.0,1,San Diego,CA,California,San Diego,32.8312,-117.1225,2021-05-14 04:00:00
US,2021-05-14 04:26:33,7.0,"Metuchen, NJ",Metuchen,city,2.0,donuts french fries candy as vaccine incentives if doesn kill us obesity will,0.0,0,Metuchen,NJ,New Jersey,Middlesex,40.5424,-74.3628,2021-05-14 04:00:00
US,2021-05-14 04:26:04,1.0,"North Las Vegas, NV",North Las Vegas,city,0.0,great idea for your vaccine card,0.0,1,North Las Vegas,NV,Nevada,Clark,36.288,-115.0901,2021-05-14 04:00:00
US,2021-05-14 04:25:43,0.0,"Bellingham, WA",Bellingham,city,0.0,covid vaccin proves to cure erectile disfunction,0.0,1,Bellingham,WA,Washington,Whatcom,48.7543,-122.4687,2021-05-14 04:00:00
US,2021-05-14 04:25:20,1.0,"Chicago, IL",Chicago,city,0.0,i have been immunocompromised for 35 years m fully vaxxed but will still because there insufficient da,0.0,1,Chicago,IL,Illinois,Cook,41.8373,-87.6862,2021-05-14 04:00:00
US,2021-05-14 04:24:36,6.0,"Chicago, IL",Chicago,city,0.0,i have been immunocompromised for 35 years m fully vaxxed but will still because there insufficient da,0.0,1,Chicago,IL,Illinois,Cook,41.8373,-87.6862,2021-05-14 04:00:00
US,2021-05-14 04:22:57,2.0,"Moraine, OH",Moraine,city,0.0,please show me where m lying covid or coke and it looking reaaaaaaaal,0.0,0,Moraine,OH,Ohio,Montgomery,39.6983,-84.2459,2021-05-14 04:00:00
US,2021-05-14 04:22:37,2.0,"Oakland, CA",Oakland,city,1.0,well have heard of vaccinated people getting covid how about that,0.0,1,Oakland,CA,California,Alameda,37.7903,-122.2165,2021-05-14 04:00:00
US,2021-05-14 04:22:25,10.0,"Atlantic Beach, NC",Atlantic Beach,city,0.0,i ve been double vaccinated for 8 weeks ve put on close to 22 lb over covid have fucking man boobs and love,0.0,1,Atlantic Beach,NC,North Carolina,Carteret,34.7011,-76.7403,2021-05-14 04:00:00
US,2021-05-14 04:22:10,0.0,"Salt Lake City, UT",Salt Lake City,city,0.0,are those infected showing symptoms what vaccine did they take if they,0.0,0,Salt Lake City,UT,Utah,Salt Lake,40.7777,-111.9306,2021-05-14 04:00:00
US,2021-05-14 04:22:01,0.0,"Staten Island, NY",Staten Island,city,0.0,why do nyc run vaccine site not show up when trying to activate my excelsior pass,0.0,1,Staten Island,NY,New York,Richmond,40.5834,-74.1496,2021-05-14 04:00:00
US,2021-05-14 04:21:15,1.0,"Austin, TX",Austin,city,0.0,hays co updates covid guidelines,1.0,1,Austin,TX,Texas,Travis,30.3004,-97.7522,2021-05-14 04:00:00
US,2021-05-14 04:21:12,0.0,"Jasper, AL",Jasper,city,0.0,it turns out that covid causes impotence,0.0,1,Jasper,AL,Alabama,Walker,33.8503,-87.2708,2021-05-14 04:00:00
US,2021-05-14 04:20:30,3.0,"Tulsa, OK",Tulsa,city,0.0,just called to see if they re open since covid 19 and they are so wife and going real soon who d,0.0,1,Tulsa,OK,Oklahoma,Tulsa,36.1284,-95.9042,2021-05-14 04:00:00
US,2021-05-14 04:20:15,2.0,"Bronx, NY",Bronx,city,0.0,the new york times just won quit its dishonest covid fearmongering,0.0,1,Bronx,NY,New York,Bronx,40.8501,-73.8662,2021-05-14 04:00:00
US,2021-05-14 04:20:13,0.0,"San Francisco, CA",San Francisco,city,0.0,i mean you can say that but how will it be enforced are we stopping and frisking for vaccine cards then,0.0,0,San Francisco,CA,California,San Francisco,37.7562,-122.443,2021-05-14 04:00:00
US,2021-05-14 04:20:03,2.0,"Manhattan, NY",Manhattan,city,0.0,vaccine incentive you won die of covid you ll help end the pandemic sooner you want milk and sugar with that,1.0,1,Manhattan,NY,New York,New York,40.7834,-73.9662,2021-05-14 04:00:00
US,2021-05-14 04:19:36,0.0,"Los Angeles, CA",Los Angeles,city,0.0,i lost all respect for zach last season anyway with all his covid mingling unauthorized gatherings charade,0.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 04:00:00
US,2021-05-14 04:19:05,0.0,"Houston, TX",Houston,city,0.0,covid just something for the history books,0.0,1,Houston,TX,Texas,Harris,29.7863,-95.3889,2021-05-14 04:00:00
US,2021-05-14 04:18:50,0.0,"Millcreek, UT",Millcreek,city,0.0,this is why still wear mask,0.0,1,Millcreek,UT,Utah,Salt Lake,40.6892,-111.8291,2021-05-14 04:00:00
US,2021-05-14 04:17:17,1.0,"Irvine, CA",Irvine,city,0.0,yeah figured d try out this whole vaccines work attitude thing felt weird though,0.0,1,Irvine,CA,California,Orange,33.6772,-117.7738,2021-05-14 04:00:00
US,2021-05-14 04:17:02,1.0,"Windsor, CO",Windsor,city,0.0,beautiful concert tonight mrs murphy and our students did an amazing job performing tonight the last song was wri,0.0,1,Windsor,CO,Colorado,Weld,40.4693,-104.9213,2021-05-14 04:00:00
US,2021-05-14 04:15:32,0.0,"Washington, DC",Washington,city,0.0,this is not correct the vaccines are not 95 effective they have 95,0.0,0,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,2021-05-14 04:00:00
US,2021-05-14 04:15:20,0.0,"Orlando, FL",Orlando,city,0.0,i took pfizer,0.0,1,Orlando,FL,Florida,Orange,28.4772,-81.3369,2021-05-14 04:00:00
US,2021-05-14 04:15:14,1.0,"Redwood City, CA",Redwood City,city,0.0,today m fully vaccinated against covid m wearing the damn mask until the us is at 80 fully vaccinated which m,0.0,0,Redwood City,CA,California,San Mateo,37.5026,-122.2252,2021-05-14 04:00:00
US,2021-05-14 04:14:54,0.0,"Long Beach, CA",Long Beach,city,0.0,he should have to wear that gas mask he used to mock the covid,0.0,0,Long Beach,CA,California,Los Angeles,33.7981,-118.1675,2021-05-14 04:00:00
US,2021-05-14 04:14:37,8.0,"Los Angeles, CA",Los Angeles,city,0.0,2020 shut down because of covid 2021 gets commercial pilot certificate adopts dog becomes flight instructor,0.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 04:00:00
US,2021-05-14 04:14:35,2.0,"La Habra, CA",La Habra,city,0.0,i gotta ask do you feel safe with what they say they are putting in your body honestly have you que,0.0,1,La Habra,CA,California,Orange,33.9278,-117.9513,2021-05-14 04:00:00
US,2021-05-14 04:14:07,15.0,"Phoenix, AZ",Phoenix,city,2.0,get vaccinated d7 cesar chavez park saturday 5 15 8am 1pm call 602 536 7800 to register walk ins are w,0.0,1,Phoenix,AZ,Arizona,Maricopa,33.5722,-112.0891,2021-05-14 04:00:00
US,2021-05-14 04:12:57,28.0,"Portland, OR",Portland,city,0.0,it strep and m thankful it not covid but omg am ready to stop feeling like death warmed over can remem,0.0,1,Portland,OR,Oregon,Multnomah,45.5372,-122.65,2021-05-14 04:00:00
US,2021-05-14 04:12:11,2.0,"Denver, CO",Denver,city,0.0,we went from worst in the league to best 2 covid breaks and multiple injuries tonight we take the presidents trop,0.0,1,Denver,CO,Colorado,Denver,39.7621,-104.8759,2021-05-14 04:00:00
US,2021-05-14 04:11:28,0.0,"Bronx, NY",Bronx,city,0.0,he needs to cut the apron strings and his language lately he now says if someone felt uncomfortable aroun,0.0,0,Bronx,NY,New York,Bronx,40.8501,-73.8662,2021-05-14 04:00:00
US,2021-05-14 04:11:12,0.0,"St Louis, MO",St Louis,city,0.0,worst news ever yall so went to the er today had shortness of breathe it wasn covid thank god nor my asthma,0.0,1,,,,,,,2021-05-14 04:00:00
US,2021-05-14 04:10:40,3.0,"Los Angeles, CA",Los Angeles,city,0.0,lol if he too dumb to not take the vaccine then he too dumb to know that he could just unfollow me,0.0,0,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 04:00:00
US,2021-05-14 04:10:26,6.0,"Torrance, CA",Torrance,city,0.0,to all those who have criticism of president biden small gaffe reminder he got us,0.0,0,Torrance,CA,California,Los Angeles,33.8346,-118.3417,2021-05-14 04:00:00
US,2021-05-14 04:10:01,5.0,"Dayton, OH",Dayton,city,0.0,as happy as am that we ve finally entered the post covid era in america my biggest fear is that those who never,0.0,1,Dayton,OH,Ohio,Montgomery,39.7797,-84.1998,2021-05-14 04:00:00
US,2021-05-14 04:09:46,1.0,"Kansas City, MO",Kansas City,city,0.0,masks what joke this is just more coercion to get those who know the experimental vaccine is dange,0.0,1,Kansas City,MO,Missouri,Jackson,39.1239,-94.5541,2021-05-14 04:00:00
US,2021-05-14 04:09:36,0.0,"Oakland, CA",Oakland,city,0.0,you are absolutely right could you please correct me and post links for studies th,0.0,1,Oakland,CA,California,Alameda,37.7903,-122.2165,2021-05-14 04:00:00
US,2021-05-14 04:09:29,2.0,"Portland, OR",Portland,city,1.0,gee supreme court said they re peopl,0.0,1,Portland,OR,Oregon,Multnomah,45.5372,-122.65,2021-05-14 04:00:00
US,2021-05-14 04:09:22,0.0,"Oakland, CA",Oakland,city,0.0,you are absolutely right could you please correct me and post links for studies that ha,0.0,1,Oakland,CA,California,Alameda,37.7903,-122.2165,2021-05-14 04:00:00
US,2021-05-14 04:09:15,0.0,"Oakland, CA",Oakland,city,0.0,you are absolutely right could you please correct me and post links for studies that ha,0.0,1,Oakland,CA,California,Alameda,37.7903,-122.2165,2021-05-14 04:00:00
US,2021-05-14 04:09:00,0.0,"Oakland, CA",Oakland,city,0.0,you are absolutely right could you please correct me and post links for studies that h,0.0,1,Oakland,CA,California,Alameda,37.7903,-122.2165,2021-05-14 04:00:00
US,2021-05-14 04:08:50,0.0,"Oakland, CA",Oakland,city,0.0,you are absolutely right could you please correct me and post links for studies th,0.0,1,Oakland,CA,California,Alameda,37.7903,-122.2165,2021-05-14 04:00:00
US,2021-05-14 04:08:27,0.0,"Waxahachie, TX",Waxahachie,city,0.0,they better fuck the right off with vaccine passports,0.0,0,Waxahachie,TX,Texas,Ellis,32.4032,-96.8444,2021-05-14 04:00:00
US,2021-05-14 04:07:24,0.0,"Plainfield, IN",Plainfield,city,0.0,ah see recommendations as well as vaccines have always been voluntary never got the flu vaccine until was 20,0.0,1,Plainfield,IN,Indiana,Hendricks,39.6953,-86.3717,2021-05-14 04:00:00
US,2021-05-14 04:06:41,0.0,"Nashville, TN",Nashville,city,0.0,covid is revealing the type of person we really are sigh,0.0,1,Nashville,TN,Tennessee,Davidson,36.1715,-86.7843,2021-05-14 04:00:00
US,2021-05-14 04:06:16,7.0,"Los Angeles, CA",Los Angeles,city,1.0,but only worse cause in the analogy you just be sacrificing keeping yourself dry but with the vaccine you be p,0.0,0,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 04:00:00
US,2021-05-14 04:05:07,8.0,"Wilkinsburg, PA",Wilkinsburg,city,0.0,continuing to wear mask is good continuing to spread the idea that having the vaccine does little to nothing to,0.0,1,Wilkinsburg,PA,Pennsylvania,Allegheny,40.4442,-79.8733,2021-05-14 04:00:00
US,2021-05-14 04:04:47,1.0,"El Paso, TX",El Paso,city,1.0,my clinic is giving out moderna vaccines if anyone needs it still please hmu,0.0,1,El Paso,TX,Texas,El Paso,31.8479,-106.4309,2021-05-14 04:00:00
US,2021-05-14 04:03:41,9.0,"Wilkinsburg, PA",Wilkinsburg,city,0.0,whispers the point of getting the vaccine is because it lowers your risk of getting covid and makes hospitalizati,0.0,0,Wilkinsburg,PA,Pennsylvania,Allegheny,40.4442,-79.8733,2021-05-14 04:00:00
US,2021-05-14 04:03:05,0.0,"Clifton, AZ",Clifton,city,0.0,no completely understand for our area moderna was the only one available bit since my sister is under,0.0,0,Clifton,AZ,Arizona,Greenlee,33.0249,-109.2883,2021-05-14 04:00:00
US,2021-05-14 04:02:43,0.0,"Wisconsin Rapids, WI",Wisconsin Rapids,city,0.0,that would be 100 violation of someone rights if someone does not want the vacci,0.0,0,Wisconsin Rapids,WI,Wisconsin,Wood,44.3927,-89.8265,2021-05-14 04:00:00
US,2021-05-14 04:01:43,33.0,"Boulder, CO",Boulder,city,0.0,my kid got the vaccine today no side affects had none either btw,0.0,0,Boulder,CO,Colorado,Boulder,40.0249,-105.2523,2021-05-14 04:00:00
US,2021-05-14 04:01:41,0.0,"Washington, DC",Washington,city,0.0,a thing that confuses me is people saying like when m vaccinated im going to fuck everything don know be,0.0,0,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,2021-05-14 04:00:00
US,2021-05-14 04:01:28,0.0,"Stillwater, OK",Stillwater,city,0.0,you can sue them this is more misinformation,0.0,0,Stillwater,OK,Oklahoma,Payne,36.1316,-97.074,2021-05-14 04:00:00
US,2021-05-14 04:01:14,3.0,"Montevallo, AL",Montevallo,city,0.0,i ve been fully vaccinated for about 6 weeks now beginning to think covid is not why everyone avoids me,0.0,1,Montevallo,AL,Alabama,Shelby,33.1246,-86.8476,2021-05-14 04:00:00
US,2021-05-14 04:01:08,8.0,"Pasadena, CA",Pasadena,city,0.0,i fully vaccinated my workplace is fully vaccinated we re tested twice week for covid and fully 80,0.0,1,Pasadena,CA,California,Los Angeles,34.1597,-118.139,2021-05-14 04:00:00
US,2021-05-14 04:00:44,1.0,"Houston, TX",Houston,city,0.0,hang on bill maher and many others was fully vaccinated but he still contracted covid can you please e,0.0,1,Houston,TX,Texas,Harris,29.7863,-95.3889,2021-05-14 04:00:00
US,2021-05-14 04:00:42,0.0,"Troy, MI",Troy,city,0.0,we have anti maskers and we have vaccine that everyone is scared to get we also have the cdc that cant be truste,0.0,0,Troy,MI,Michigan,Oakland,42.5818,-83.1457,2021-05-14 04:00:00
US,2021-05-14 04:00:18,3.0,"Irving, TX",Irving,city,0.0,if he needs vaccine for covid then think how dangerous the covid is stay home stay safe,0.0,0,Irving,TX,Texas,Dallas,32.8584,-96.9702,2021-05-14 04:00:00
US,2021-05-14 04:00:06,4.0,"Lake Morton-Berrydale, WA",Lake Morton-Berrydale,city,0.0,i don think you ve read your own link it confirms one can still get c19,0.0,1,Lake Morton-Berrydale,WA,Washington,King,47.3325,-122.1032,2021-05-14 04:00:00
US,2021-05-14 03:58:34,2.0,"San Diego, CA",San Diego,city,0.0,booked the big post covid family vacation thanks,1.0,1,San Diego,CA,California,San Diego,32.8312,-117.1225,2021-05-14 03:00:00
US,2021-05-14 03:58:15,14.0,"Huntington Beach, CA",Huntington Beach,city,0.0,it amazing to me that sitting us president is forcing an experimental vaccine on its citizens,0.0,1,Huntington Beach,CA,California,Orange,33.696,-118.0025,2021-05-14 03:00:00
US,2021-05-14 03:58:13,1.0,"Lauderhill, FL",Lauderhill,city,1.0,aw bad fan vibes,0.0,0,Lauderhill,FL,Florida,Broward,26.1605,-80.2242,2021-05-14 03:00:00
US,2021-05-14 03:57:57,3.0,"Sinton, TX",Sinton,city,0.0,serious question if you haven caught corona during the whole pandemic thing would get the vaccine,0.0,0,Sinton,TX,Texas,San Patricio,28.0392,-97.5154,2021-05-14 03:00:00
US,2021-05-14 03:57:08,1.0,"Eugene, OR",Eugene,city,0.0,for the love of god wear your damn masks the alternative has pirate quivering in my boots,0.0,1,Eugene,OR,Oregon,Lane,44.0563,-123.1173,2021-05-14 03:00:00
US,2021-05-14 03:56:53,1.0,"Portales, NM",Portales,city,0.0,reezy d tell you to play nice but hey also did not and will not get the vaccin,0.0,1,Portales,NM,New Mexico,Roosevelt,34.1753,-103.3565,2021-05-14 03:00:00
US,2021-05-14 03:56:43,0.0,"Miami Beach, FL",Miami Beach,city,0.0,we have to make sure the bishop is also getting calls from catholics and other christians who are appalled by altma,0.0,0,Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396,2021-05-14 03:00:00
US,2021-05-14 03:56:38,0.0,"Miami Beach, FL",Miami Beach,city,0.0,after fr james altman repeatedly used his pulpit to downplay covid 19 spread deadly conspiracy theories about mas,0.0,0,Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396,2021-05-14 03:00:00
US,2021-05-14 03:56:35,3.0,"Corpus Christi, TX",Corpus Christi,city,0.0,my mom asked me to set up covid vaccines for her and taurino out of the blue and was like bet,0.0,1,Corpus Christi,TX,Texas,Nueces,27.726,-97.3755,2021-05-14 03:00:00
US,2021-05-14 03:56:07,1.0,"Los Angeles, CA",Los Angeles,city,0.0,thinking of the 600 000 americans who died from covid and don get to this day where masks are not needed if you r,0.0,0,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 03:00:00
US,2021-05-14 03:56:02,16.0,"Lemoore, CA",Lemoore,city,0.0,enjoy wearing one your whole life then since it existed before this and will exist our entire lifetime,0.0,1,Lemoore,CA,California,Kings,36.2949,-119.7983,2021-05-14 03:00:00
US,2021-05-14 03:54:50,1.0,"Washington, NJ",Washington,city,0.0,eu confident of covid 19 travel certificate for summer,0.0,1,Washington,NJ,New Jersey,Warren,40.7587,-74.9825,2021-05-14 03:00:00
US,2021-05-14 03:53:54,1.0,"Tarrytown, NY",Tarrytown,city,0.0,to be clear the cdc doesn understand basic science and m not talking about anything covid mask,0.0,1,Tarrytown,NY,New York,Westchester,41.0647,-73.8673,2021-05-14 03:00:00
US,2021-05-14 03:53:39,0.0,"Henderson, NV",Henderson,city,0.0,thought you might be interested in an eviction story these folks apparently,0.0,0,Henderson,NV,Nevada,Clark,36.0133,-115.038,2021-05-14 03:00:00
US,2021-05-14 03:52:42,0.0,"Minneapolis, MN",Minneapolis,city,0.0,some experts for instance point to examples like israel and the united kingdom where adult,0.0,1,Minneapolis,MN,Minnesota,Hennepin,44.9635,-93.2678,2021-05-14 03:00:00
US,2021-05-14 03:52:36,0.0,"San Diego, CA",San Diego,city,0.0,and simultaneous with this good news w,0.0,1,San Diego,CA,California,San Diego,32.8312,-117.1225,2021-05-14 03:00:00
US,2021-05-14 03:51:37,0.0,"Atlanta, GA",Atlanta,city,0.0,i didn get the vaccine to stop wearing mask got it to protect me from people who refused to wear mask and,0.0,0,Atlanta,GA,Georgia,Fulton,33.7627,-84.4224,2021-05-14 03:00:00
US,2021-05-14 03:51:26,5.0,"Los Angeles, CA",Los Angeles,city,1.0,lol you gotta be the stupidest muthafucka to equate getting vaccine amidst literal pandemic that shut down the,0.0,0,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 03:00:00
US,2021-05-14 03:51:00,1.0,"Boise, ID",Boise,city,0.0,get the vaccine please,0.0,1,Boise,ID,Idaho,Ada,43.6007,-116.2312,2021-05-14 03:00:00
US,2021-05-14 03:50:54,0.0,"Honolulu, HI",Honolulu,city,0.0,the second vaccine does not mess around,0.0,1,Honolulu,HI,Hawaii,Honolulu,21.3294,-157.846,2021-05-14 03:00:00
US,2021-05-14 03:50:09,0.0,"Corpus Christi, TX",Corpus Christi,city,0.0,can ever be more stressful for me than this covid year has been honestly,1.0,0,Corpus Christi,TX,Texas,Nueces,27.726,-97.3755,2021-05-14 03:00:00
US,2021-05-14 03:49:42,0.0,"Huntington Beach, CA",Huntington Beach,city,0.0,i plan on still wearing my mask indoors amp in crowds to protect others,0.0,1,Huntington Beach,CA,California,Orange,33.696,-118.0025,2021-05-14 03:00:00
US,2021-05-14 03:49:36,0.0,"Hoover, AL",Hoover,city,0.0,more canines against covid hoover metropolitan stadium,0.0,1,Hoover,AL,Alabama,Jefferson,33.3754,-86.8064,2021-05-14 03:00:00
US,2021-05-14 03:49:19,1.0,"Peru, IN",Peru,city,0.0,you re an idiot feel free to shove my vaccine up your ass,0.0,0,Peru,IN,Indiana,Miami,40.7594,-86.0757,2021-05-14 03:00:00
US,2021-05-14 03:49:03,3.0,"Newark, NJ",Newark,city,1.0,did get pfizer or are android,0.0,1,Newark,NJ,New Jersey,Essex,40.7245,-74.1725,2021-05-14 03:00:00
US,2021-05-14 03:48:54,0.0,"Luling, LA",Luling,city,0.0,how did he know blacks would start attacking asians nobody else did covid was from china what do you mean bl,0.0,1,Luling,LA,Louisiana,St. Charles,29.9008,-90.3523,2021-05-14 03:00:00
US,2021-05-14 03:48:05,1.0,"Fort Myers, FL",Fort Myers,city,0.0,do you have any idea how you contracted covid just wondering for other fully vaccinated to be,0.0,1,Fort Myers,FL,Florida,Lee,26.6195,-81.8303,2021-05-14 03:00:00
US,2021-05-14 03:47:59,30.0,"Oatfield, OR",Oatfield,city,0.0,cdc basically saying know you anti mask anti vaxers are gonna lie so we ll let natural selection take its cours,0.0,0,Oatfield,OR,Oregon,Clackamas,45.4127,-122.5942,2021-05-14 03:00:00
US,2021-05-14 03:47:40,0.0,"Huntington Beach, CA",Huntington Beach,city,0.0,great m vaccinated but m also an organ donor married to transplant recipient for those who will still conti,0.0,1,Huntington Beach,CA,California,Orange,33.696,-118.0025,2021-05-14 03:00:00
US,2021-05-14 03:47:15,1.0,"Rancho San Diego, CA",Rancho San Diego,city,1.0,wow you really like and retreat your own tweets lol m a,0.0,1,Rancho San Diego,CA,California,San Diego,32.7624,-116.9197,2021-05-14 03:00:00
US,2021-05-14 03:46:39,6.0,"Spokane, WA",Spokane,city,0.0,today was the first time since covid early impacts felt back in my flow several in person meetings walking do,0.0,1,Spokane,WA,Washington,Spokane,47.6671,-117.433,2021-05-14 03:00:00
US,2021-05-14 03:45:15,1.0,"San Francisco, CA",San Francisco,city,0.0,sadly there no vaccine for that yet,0.0,0,San Francisco,CA,California,San Francisco,37.7562,-122.443,2021-05-14 03:00:00
US,2021-05-14 03:45:14,1.0,"Palm Harbor, FL",Palm Harbor,city,0.0,yea wasn saying it was fake was just stating family memeber got moderna and it didn work,0.0,0,Palm Harbor,FL,Florida,Pinellas,28.0847,-82.7481,2021-05-14 03:00:00
US,2021-05-14 03:45:09,0.0,"Columbus, OH",Columbus,city,0.0,so it did work in australia there has been no cases for m,0.0,0,Columbus,OH,Ohio,Franklin,39.9862,-82.985,2021-05-14 03:00:00
US,2021-05-14 03:44:36,0.0,"Puyallup, WA",Puyallup,city,0.0,nope no food allowed due to covid restrictions thanks for checking,0.0,1,Puyallup,WA,Washington,Pierce,47.1794,-122.2902,2021-05-14 03:00:00
